2334	dummy	1	1363924800
1267	dummy	1	1363320000
1060	dummy	1	1362114000
1061	dummy	1	1361595600
7431	dummy	1	1362459600
1355	dummy	1	1376884800
71	dummy	1	1355029200
3070	dummy	1	1353992400
2113	dummy	1	1352696400
3001	dummy	1	1352610000
396	dummy	1	1352437200
2260	dummy	1	1350446400
142	dummy	1	1365566400
2238	dummy	1	1344139200
123	dummy	1	1343880000
2942	dummy	1	1347940800
1509	dummy	1	1339992000
7410	dummy	1	1337659200
1760	dummy	1	1335412800
2876	dummy	1	1333080000
259	dummy	1	1397448000
1493	dummy	1	1332820800
2845	dummy	1	1329368400
370	dummy	1	1329109200
2844	dummy	1	1328936400
2167	dummy	1	1327381200
156	dummy	1	1325739600
2808	dummy	1	1323925200
255	dummy	1	1323147600
736	dummy	1	1324357200
7603	dummy	1	1320901200
346	dummy	1	1333857600
9	dummy	1	1329454800
75	dummy	1	1320642000
175	dummy	1	1318910400
2754	dummy	1	1317268800
22	dummy	1	1320728400
155	dummy	1	1311307200
1261	dummy	1	1309320000
2552	dummy	1	1307851200
2586	dummy	1	1307592000
710	dummy	1	1314504000
578	dummy	1	1307332800
472	dummy	1	1306814400
2472	dummy	1	1304395200
1606	dummy	1	1302062400
4	dummy	1	1299646800
563	dummy	1	1312862400
744	dummy	1	1294549200
3422	dummy	1	1420347600
250	dummy	1	1418360400
249	dummy	1	1418101200
2427	dummy	1	1417064400
3414	dummy	1	1416978000
1590	dummy	1	1414728000
2305	dummy	1	1411876800
1900	dummy	1	1411358400
3392	dummy	1	1406520000
1065	dummy	1	1405656000
1147	dummy	1	1402372800
1072	dummy	1	1402200000
3375	dummy	1	1399176000
1024	dummy	1	1396843200
709	dummy	1	1396497600
1382	dummy	1	1392008400
3332	dummy	1	1386219600
1885	dummy	1	1385787600
3330	dummy	1	1385701200
1197	dummy	1	1385182800
3316	dummy	1	1385182800
1886	dummy	1	1384923600
154	dummy	1	1384837200
1522	dummy	1	1379908800
2391	dummy	1	1379131200
3298	dummy	1	1378180800
432	dummy	1	1377921600
3292	dummy	1	1377576000
3290	dummy	1	1377576000
7597	dummy	1	1376020800
3274	dummy	1	1375502400
1875	dummy	1	1375416000
291	dummy	1	1374897600
158	dummy	1	1374811200
1579	dummy	1	1374552000
1846	dummy	1	1372392000
1066	dummy	1	1372392000
290	dummy	1	1369368000
3233	dummy	1	1368936000
891	dummy	1	1368676800
247	dummy	1	1373256000
1856	dummy	1	1367467200
3211	dummy	1	1367553600
115	dummy	1	1367380800
1365	dummy	1	1366948800
483	dummy	1	1366862400
3210	dummy	1	1366430400
3189	dummy	1	1366171200
3193	dummy	1	1366084800
2352	dummy	1	1365912000
1847	dummy	1	1365825600
3173	dummy	1	1365307200
1051	dummy	1	1365048000
1843	dummy	1	1364788800
2342	dummy	1	1364616000
7341	dummy	1	1364529600
3139	dummy	1	1364529600
1186	dummy	1	1364443200
3167	dummy	1	1364443200
3149	dummy	1	1364270400
1842	dummy	1	1364184000
3156	dummy	1	1363579200
3141	dummy	1	1363320000
817	dummy	1	1363233600
1840	dummy	1	1362974400
1839	dummy	1	1362974400
2324	dummy	1	1362718800
3143	dummy	1	1362718800
3142	dummy	1	1362459600
174	dummy	1	1361336400
2315	dummy	1	1360645200
1356	dummy	1	1360213200
1835	dummy	1	1359867600
296	dummy	1	1359781200
3118	dummy	1	1365998400
1542	dummy	1	1359435600
3111	dummy	1	1358398800
753	dummy	1	1358139600
3088	dummy	1	1355893200
395	dummy	1	1355806800
3068	dummy	1	1354856400
3042	dummy	1	1354770000
1442	dummy	1	1354683600
1339	dummy	1	1355720400
596	dummy	1	1354424400
2281	dummy	1	1353992400
222	dummy	1	1353646800
194	dummy	1	1353646800
3064	dummy	1	1353646800
1812	dummy	1	1353560400
1796	dummy	1	1353387600
701	dummy	1	1353214800
124	dummy	1	1352955600
3057	dummy	1	1352782800
7427	dummy	1	1352869200
2276	dummy	1	1352437200
2271	dummy	1	1351656000
1525	dummy	1	1350619200
2235	dummy	1	1350446400
3027	dummy	1	1350360000
2090	dummy	1	1350273600
1342	dummy	1	1350014400
331	dummy	1	1350014400
3023	dummy	1	1349841600
2261	dummy	1	1349841600
68	dummy	1	1349841600
116	dummy	1	1349582400
1043	dummy	1	1349582400
3020	dummy	1	1348977600
491	dummy	1	1348459200
179	dummy	1	1348372800
2252	dummy	1	1349236800
214	dummy	1	1348113600
439	dummy	1	1347940800
2147	dummy	1	1347768000
1167	dummy	1	1347508800
697	dummy	1	1347163200
67	dummy	1	1347163200
1793	dummy	1	1347076800
258	dummy	1	1346731200
1340	dummy	1	1346472000
2996	dummy	1	1346299200
1520	dummy	1	1345780800
1336	dummy	1	1345348800
30	dummy	1	1345348800
178	dummy	1	1348113600
747	dummy	1	1342497600
2962	dummy	1	1341374400
2952	dummy	1	1340337600
455	dummy	1	1339992000
260	dummy	1	1339560000
623	dummy	1	1339387200
29	dummy	1	1338955200
1510	dummy	1	1338523200
2927	dummy	1	1338264000
301	dummy	1	1337140800
2907	dummy	1	1336190400
2909	dummy	1	1335931200
1148	dummy	1	1335412800
955	dummy	1	1335326400
1502	dummy	1	1335067200
2853	dummy	1	1334894400
1500	dummy	1	1334721600
2178	dummy	1	1334721600
1320	dummy	1	1334635200
874	dummy	1	1334635200
2177	dummy	1	1334203200
2892	dummy	1	1334116800
636	dummy	1	1364875200
1034	dummy	1	1334548800
1494	dummy	1	1333512000
276	dummy	1	1333339200
1318	dummy	1	1333080000
117	dummy	1	1332907200
1492	dummy	1	1332302400
1302	dummy	1	1332302400
1313	dummy	1	1332129600
1491	dummy	1	1331956800
2870	dummy	1	1331697600
2181	dummy	1	1331524800
1309	dummy	1	1330664400
1750	dummy	1	1330232400
2848	dummy	1	1329973200
1458	dummy	1	1329714000
951	dummy	1	1329627600
1029	dummy	1	1329627600
2176	dummy	1	1329195600
2846	dummy	1	1329109200
347	dummy	1	1329022800
2173	dummy	1	1328850000
2826	dummy	1	1327035600
1742	dummy	1	1340856000
2166	dummy	1	1326776400
2823	dummy	1	1326258000
2820	dummy	1	1325480400
2814	dummy	1	1324962000
1736	dummy	1	1324616400
1025	dummy	1	1324443600
1482	dummy	1	1324357200
1483	dummy	1	1324270800
2152	dummy	1	1352091600
2806	dummy	1	1323320400
1128	dummy	1	1322888400
2801	dummy	1	1322629200
2795	dummy	1	1322110800
1290	dummy	1	1322110800
1288	dummy	1	1321938000
1436	dummy	1	1321592400
2498	dummy	1	1321419600
2784	dummy	1	1320987600
587	dummy	1	1320728400
2780	dummy	1	1320292800
2779	dummy	1	1320120000
305	dummy	1	1320120000
944	dummy	1	1320120000
2129	dummy	1	1319515200
683	dummy	1	1319428800
42	dummy	1	1319256000
1136	dummy	1	1318737600
1283	dummy	1	1318564800
2127	dummy	1	1317614400
2093	dummy	1	1316664000
1284	dummy	1	1316491200
72	dummy	1	1316318400
264	dummy	1	1316232000
2756	dummy	1	1316145600
1285	dummy	1	1316059200
613	dummy	1	1316059200
304	dummy	1	1315886400
1282	dummy	1	1315886400
4721	dummy	1	1315713600
1475	dummy	1	1315022400
2746	dummy	1	1314849600
1715	dummy	1	1314676800
734	dummy	1	1314417600
2108	dummy	1	1314331200
1923	dummy	1	1314158400
1465	dummy	1	1313985600
2742	dummy	1	1313726400
2117	dummy	1	1313640000
1720	dummy	1	1313467200
90	dummy	1	1313467200
2731	dummy	1	1312862400
1457	dummy	1	1312776000
2725	dummy	1	1312776000
2109	dummy	1	1311566400
543	dummy	1	1312516800
2102	dummy	1	1311048000
712	dummy	1	1310270400
231	dummy	1	1311134400
2687	dummy	1	1309924800
1708	dummy	1	1309752000
1129	dummy	1	1309665600
76	dummy	1	1309320000
2065	dummy	1	1307851200
1251	dummy	1	1307505600
1248	dummy	1	1307419200
725	dummy	1	1307160000
2559	dummy	1	1307073600
507	dummy	1	1306728000
1942	dummy	1	1304913600
1232	dummy	1	1304654400
534	dummy	1	1304568000
994	dummy	1	1304136000
503	dummy	1	1303790400
2448	dummy	1	1302580800
846	dummy	1	1301976000
1	dummy	160	1317182400
1	dummy	1028	1348804800
1	dummy	309	1378353600
1	dummy	11	1372046400
1	dummy	594	1370836800
1	dummy	1316	1353301200
1	dummy	1392	1416978000
1	dummy	1583	1380945600
1	dummy	888	1365652800
1	dummy	637	1418792400
1	dummy	1520	1412654400
1	dummy	18	1314936000
1	dummy	35	1330578000
1	dummy	1901	1411790400
1	dummy	44	1415854800
1	dummy	10	1375243200
1	dummy	783	1368676800
1	dummy	821	1369108800
1	dummy	112	1362546000
1	dummy	964	1350187200
1	dummy	89	1345521600
1	dummy	20	1342584000
1	dummy	256	1343016000
1	dummy	223	1304568000
1	dummy	1881	1420261200
1	dummy	351	1409371200
1	dummy	196	1391576400
1	dummy	416	1391835600
1	dummy	1877	1378872000
1	dummy	87	1380686400
1	dummy	2367	1371700800
1	dummy	3254	1372392000
1	dummy	1573	1408939200
1	dummy	247	1373256000
1	dummy	1353	1402200000
1	dummy	493	1363665600
1	dummy	1358	1372737600
1	dummy	1177	1362027600
1	dummy	1538	1358139600
1	dummy	2296	1359954000
1	dummy	222	1386392400
1	dummy	2282	1353819600
1	dummy	2113	1352696400
1	dummy	2260	1350446400
1	dummy	71	1348545600
1	dummy	142	1365566400
1	dummy	2249	1355893200
1	dummy	1519	1363924800
1	dummy	2227	1353301200
1	dummy	1496	1334116800
1	dummy	519	1334721600
1	dummy	1493	1334548800
1	dummy	1315	1334808000
1	dummy	1750	1330232400
1	dummy	156	1325739600
1	dummy	9	1329454800
1	dummy	1724	1322802000
1	dummy	22	1320728400
1	dummy	15	1319860800
1	dummy	255	1323147600
1	dummy	1267	1363320000
1	dummy	1261	1309320000
1	dummy	57	1314936000
1	dummy	710	1314504000
1	dummy	472	1306728000
1	dummy	152	1354078800
1	dummy	1952	1312948800
1	dummy	1606	1302062400
1	dummy	379	1300939200
1	dummy	4	1300161600
1	dummy	563	1312862400
1	dummy	113	1291006800
1	dummy	744	1293426000
1	dummy	625	1293426000
1	dummy	3422	1420347600
1	dummy	3421	1420088400
1	dummy	3418	1419310800
1	dummy	3402	1419310800
1	dummy	250	1419310800
1	dummy	249	1418101200
1	dummy	2427	1419310800
1	dummy	3414	1417064400
1	dummy	1590	1415941200
1	dummy	3355	1414990800
1	dummy	2305	1413345600
1	dummy	1900	1411704000
1	dummy	3385	1403755200
1	dummy	1147	1402632000
1	dummy	377	1402632000
1	dummy	1072	1402200000
1	dummy	96	1400040000
1	dummy	118	1399867200
1	dummy	3375	1399176000
1	dummy	3367	1398312000
1	dummy	1024	1396843200
1	dummy	709	1396497600
1	dummy	3349	1395288000
1	dummy	1580	1395288000
1	dummy	545	1391835600
1	dummy	146	1390539600
1	dummy	1198	1389762000
1	dummy	1589	1389243600
1	dummy	3341	1388898000
1	dummy	3339	1388379600
1	dummy	2402	1388379600
1	dummy	2401	1386738000
1	dummy	1382	1386738000
1	dummy	3335	1386478800
1	dummy	3317	1386306000
1	dummy	3329	1386306000
1	dummy	3332	1386219600
1	dummy	3330	1385701200
1	dummy	1867	1385701200
1	dummy	1197	1385701200
1	dummy	3319	1385701200
1	dummy	1885	1385701200
1	dummy	1862	1385528400
1	dummy	1886	1384923600
1	dummy	649	1384923600
1	dummy	154	1384837200
1	dummy	3316	1384923600
1	dummy	617	1383105600
1	dummy	3313	1383105600
1	dummy	3300	1379908800
1	dummy	1522	1379649600
1	dummy	2391	1379131200
1	dummy	896	1378872000
1	dummy	3298	1378872000
1	dummy	462	1378094400
1	dummy	3295	1379908800
1	dummy	432	1377921600
1	dummy	3292	1377576000
1	dummy	3290	1377316800
1	dummy	2383	1377144000
1	dummy	1195	1377144000
1	dummy	3283	1375675200
1	dummy	1875	1375675200
1	dummy	3279	1375243200
1	dummy	2378	1375070400
1	dummy	1579	1374897600
1	dummy	291	1374897600
1	dummy	454	1373774400
1	dummy	2375	1373774400
1	dummy	292	1373774400
1	dummy	158	1373774400
1	dummy	3256	1373515200
1	dummy	1846	1372824000
1	dummy	3259	1372564800
1	dummy	1066	1372392000
1	dummy	1061	1372219200
1	dummy	3253	1371441600
1	dummy	1860	1370577600
1	dummy	3247	1370318400
1	dummy	2368	1370318400
1	dummy	151	1369886400
1	dummy	3245	1369627200
1	dummy	1574	1369540800
1	dummy	290	1369281600
1	dummy	1570	1369022400
1	dummy	3233	1368936000
1	dummy	891	1368849600
1	dummy	1856	1367726400
1	dummy	115	1367726400
1	dummy	3215	1367553600
1	dummy	483	1366862400
1	dummy	1365	1366776000
1	dummy	3211	1366516800
1	dummy	3210	1366430400
1	dummy	3189	1366171200
1	dummy	3193	1366084800
1	dummy	1847	1366084800
1	dummy	3202	1365998400
1	dummy	2351	1365998400
1	dummy	1063	1365912000
1	dummy	2352	1365912000
1	dummy	1051	1365393600
1	dummy	3173	1364875200
1	dummy	1843	1364702400
1	dummy	3163	1364529600
1	dummy	1186	1364529600
1	dummy	7341	1364529600
1	dummy	2342	1374897600
1	dummy	3139	1364529600
1	dummy	3167	1364356800
1	dummy	459	1364184000
1	dummy	2338	1364097600
1	dummy	1842	1364097600
1	dummy	2334	1363924800
1	dummy	3156	1363838400
1	dummy	817	1363233600
1	dummy	1840	1362974400
1	dummy	3141	1362805200
1	dummy	1521	1362805200
1	dummy	3149	1362805200
1	dummy	2324	1362805200
1	dummy	1839	1362718800
1	dummy	3143	1362718800
1	dummy	3148	1362718800
1	dummy	3142	1362459600
1	dummy	1060	1361768400
1	dummy	7431	1361768400
1	dummy	1355	1361163600
1	dummy	3134	1361077200
1	dummy	174	1360731600
1	dummy	2315	1360386000
1	dummy	1356	1360213200
1	dummy	3124	1360213200
1	dummy	1835	1360040400
1	dummy	296	1359781200
1	dummy	1180	1359694800
1	dummy	3118	1359435600
1	dummy	1542	1359349200
1	dummy	3113	1358658000
1	dummy	3111	1358226000
1	dummy	3013	1358139600
1	dummy	529	1357534800
1	dummy	1826	1357362000
1	dummy	3103	1357362000
1	dummy	1822	1357362000
1	dummy	3101	1357102800
1	dummy	753	1356066000
1	dummy	3083	1356066000
1	dummy	3088	1355893200
1	dummy	395	1355806800
1	dummy	3084	1355547600
1	dummy	333	1355115600
1	dummy	1339	1354856400
1	dummy	3068	1354856400
1	dummy	3042	1354770000
1	dummy	3078	1354683600
1	dummy	596	1354683600
1	dummy	1796	1354338000
1	dummy	2281	1354338000
1	dummy	3070	1353992400
1	dummy	1442	1353906000
1	dummy	3064	1353646800
1	dummy	194	1353474000
1	dummy	3062	1353387600
1	dummy	701	1353214800
1	dummy	3059	1353128400
1	dummy	124	1352955600
1	dummy	7427	1352782800
1	dummy	3057	1352782800
1	dummy	396	1352437200
1	dummy	2276	1352437200
1	dummy	2273	1352437200
1	dummy	3048	1352178000
1	dummy	523	1360213200
1	dummy	2271	1351656000
1	dummy	95	1350792000
1	dummy	1525	1350532800
1	dummy	2235	1350446400
1	dummy	2261	1350273600
1	dummy	1342	1350014400
1	dummy	331	1350014400
1	dummy	3027	1349928000
1	dummy	3023	1349841600
1	dummy	3026	1349841600
1	dummy	373	1349841600
1	dummy	68	1349841600
1	dummy	1331	1349668800
1	dummy	116	1349582400
1	dummy	2147	1349323200
1	dummy	3020	1348977600
1	dummy	2252	1348977600
1	dummy	179	1348977600
1	dummy	3004	1348632000
1	dummy	491	1348459200
1	dummy	214	1348113600
1	dummy	439	1347940800
1	dummy	3010	1347854400
1	dummy	2090	1347768000
1	dummy	3006	1347595200
1	dummy	810	1347595200
1	dummy	1167	1347508800
1	dummy	697	1347163200
1	dummy	67	1347163200
1	dummy	258	1346731200
1	dummy	1793	1346731200
1	dummy	3000	1346558400
1	dummy	2999	1346558400
1	dummy	1340	1346558400
1	dummy	2996	1346212800
1	dummy	2989	1346126400
1	dummy	1043	1345867200
1	dummy	554	1345867200
1	dummy	1336	1345694400
1	dummy	1337	1345262400
1	dummy	2238	1344484800
1	dummy	178	1343966400
1	dummy	747	1342497600
1	dummy	2966	1342238400
1	dummy	2962	1341374400
1	dummy	474	1341288000
1	dummy	330	1341115200
1	dummy	260	1341028800
1	dummy	2952	1340337600
1	dummy	455	1339992000
1	dummy	2941	1339905600
1	dummy	2947	1339905600
1	dummy	2945	1339560000
1	dummy	2942	1339473600
1	dummy	623	1339387200
1	dummy	1509	1339387200
1	dummy	2926	1339300800
1	dummy	29	1338955200
1	dummy	2217	1338782400
1	dummy	123	1343880000
1	dummy	1510	1338523200
1	dummy	1505	1338177600
1	dummy	2927	1338004800
1	dummy	804	1337572800
1	dummy	2920	1337054400
1	dummy	301	1336968000
1	dummy	2782	1336190400
1	dummy	2907	1336017600
1	dummy	2909	1335931200
1	dummy	958	1335758400
1	dummy	1148	1335412800
1	dummy	1502	1335326400
1	dummy	2904	1335326400
1	dummy	955	1335067200
1	dummy	874	1334808000
1	dummy	2898	1334808000
1	dummy	1500	1334808000
1	dummy	2198	1334721600
1	dummy	1320	1334635200
1	dummy	1760	1334376000
1	dummy	1494	1334116800
1	dummy	2178	1334116800
1	dummy	2892	1334116800
1	dummy	636	1334116800
1	dummy	1034	1333771200
1	dummy	276	1333339200
1	dummy	2876	1333080000
1	dummy	1318	1333080000
1	dummy	259	1333080000
1	dummy	2881	1333080000
1	dummy	117	1332907200
1	dummy	1492	1332302400
1	dummy	2185	1332129600
1	dummy	1313	1332129600
1	dummy	1491	1331870400
1	dummy	2870	1331697600
1	dummy	1309	1331697600
1	dummy	2181	1331524800
1	dummy	2858	1330664400
1	dummy	2177	1330664400
1	dummy	1749	1329886800
1	dummy	2848	1329714000
1	dummy	1458	1329714000
1	dummy	951	1329627600
1	dummy	1029	1329454800
1	dummy	2176	1329454800
1	dummy	347	1329195600
1	dummy	2846	1329109200
1	dummy	2845	1329368400
1	dummy	370	1388379600
1	dummy	2173	1328850000
1	dummy	2844	1328850000
1	dummy	1302	1328418000
1	dummy	2167	1327294800
1	dummy	2837	1327035600
1	dummy	517	1327035600
1	dummy	2826	1327035600
1	dummy	2166	1326776400
1	dummy	2163	1326690000
1	dummy	1742	1340856000
1	dummy	2830	1326258000
1	dummy	1295	1326085200
1	dummy	2823	1325912400
1	dummy	2632	1325739600
1	dummy	2820	1325480400
1	dummy	2814	1324962000
1	dummy	796	1324616400
1	dummy	1736	1324616400
1	dummy	1025	1324443600
1	dummy	1482	1324270800
1	dummy	1483	1324270800
1	dummy	2152	1324098000
1	dummy	2810	1324616400
1	dummy	2149	1323838800
1	dummy	2808	1323666000
1	dummy	2144	1323579600
1	dummy	2806	1323320400
1	dummy	1128	1322888400
1	dummy	38	1322715600
1	dummy	2801	1322542800
1	dummy	736	1322456400
1	dummy	2136	1322542800
1	dummy	2795	1322024400
1	dummy	2793	1321765200
1	dummy	1288	1321765200
1	dummy	1436	1321592400
1	dummy	2498	1321419600
1	dummy	7603	1320901200
1	dummy	2786	1320814800
1	dummy	2784	1320814800
1	dummy	587	1320642000
1	dummy	2783	1320642000
1	dummy	2780	1320292800
1	dummy	944	1320120000
1	dummy	305	1320120000
1	dummy	2779	1320120000
1	dummy	2775	1319860800
1	dummy	346	1319860800
1	dummy	683	1319774400
1	dummy	2772	1319601600
1	dummy	2129	1319515200
1	dummy	75	1319256000
1	dummy	2771	1318996800
1	dummy	175	1318910400
1	dummy	1136	1318737600
1	dummy	1283	1318564800
1	dummy	2127	1318305600
1	dummy	2767	1317614400
1	dummy	2764	1317268800
1	dummy	2763	1317268800
1	dummy	2093	1316577600
1	dummy	1284	1316491200
1	dummy	72	1316318400
1	dummy	264	1316232000
1	dummy	2754	1316059200
1	dummy	2756	1316059200
1	dummy	1285	1316059200
1	dummy	613	1316059200
1	dummy	304	1315886400
1	dummy	1282	1315886400
1	dummy	4721	1315713600
1	dummy	2752	1315195200
1	dummy	2750	1315195200
1	dummy	2746	1314849600
1	dummy	586	1314763200
1	dummy	2747	1314763200
1	dummy	2119	1314763200
1	dummy	1715	1314676800
1	dummy	1475	1314590400
1	dummy	734	1314417600
1	dummy	2744	1314417600
1	dummy	2108	1314158400
1	dummy	1923	1314417600
1	dummy	2743	1314158400
1	dummy	1465	1313985600
1	dummy	1720	1313726400
1	dummy	2742	1313726400
1	dummy	2117	1313640000
1	dummy	90	1313467200
1	dummy	2707	1312948800
1	dummy	1457	1312776000
1	dummy	2731	1312776000
1	dummy	2725	1312171200
1	dummy	2109	1311825600
1	dummy	2713	1311566400
1	dummy	155	1311307200
1	dummy	543	1311048000
1	dummy	2102	1310961600
1	dummy	231	1311134400
1	dummy	1708	1310097600
1	dummy	2700	1310097600
1	dummy	2687	1309838400
1	dummy	1413	1309752000
1	dummy	1129	1309665600
1	dummy	2695	1309665600
1	dummy	76	1309320000
1	dummy	1445	1309147200
1	dummy	2065	1308196800
1	dummy	2619	1308024000
1	dummy	2605	1308024000
1	dummy	1251	1307764800
1	dummy	2586	1307505600
1	dummy	1117	1307505600
1	dummy	300	1307505600
1	dummy	1248	1307419200
1	dummy	725	1307160000
1	dummy	578	1307073600
1	dummy	2559	1307073600
1	dummy	507	1306728000
1	dummy	1942	1304913600
1	dummy	1232	1304654400
1	dummy	42	1304568000
1	dummy	534	1304568000
1	dummy	994	1304568000
1	dummy	503	1303790400
1	dummy	2448	1302580800
1	dummy	846	1301976000
1	dummy	2	1291093200
1	dummy	7348	1387429200
1	dummy	7425	1336795200
1	dummy	7557	1312516800
1	dummy	7589	1305000000
1368	dummy	2	1399348800
164	dummy	2	1407816000
244	dummy	2	1362459600
62	dummy	2	1349582400
2244	dummy	2	1348891200
148	dummy	2	1348200000
7403	dummy	2	1334980800
52	dummy	2	1332475200
264	dummy	2	1337140800
159	dummy	2	1330146000
66	dummy	2	1343361600
20	dummy	2	1333339200
60	dummy	2	1325480400
585	dummy	2	1325480400
97	dummy	2	1316404800
2006	dummy	2	1307073600
1421	dummy	2	1304827200
353	dummy	2	1304481600
42	dummy	2	1306987200
37	dummy	2	1343102400
51	dummy	2	1343102400
185	dummy	2	1335672000
38	dummy	2	1394424000
7603	dummy	2	1337832000
312	dummy	2	1307592000
168	dummy	2	1291179600
354	dummy	2	1347854400
108	dummy	2	1323493200
9	dummy	2	1330146000
22	dummy	2	1393218000
91	dummy	2	1306728000
40	dummy	2	1323666000
250	dummy	2	1301544000
271	dummy	2	1289538000
119	dummy	2	1289365200
10	dummy	2	1290488400
113	dummy	2	1353992400
54	dummy	2	1299474000
375	dummy	2	1415768400
177	dummy	2	1348286400
31	dummy	2	1332043200
47	dummy	2	1341374400
17	dummy	2	1322974800
23	dummy	2	1301284800
74	dummy	2	1308628800
4	dummy	2	1298264400
179	dummy	2	1402804800
165	dummy	2	1371614400
306	dummy	2	1343102400
8	dummy	2	1398225600
242	dummy	2	1393218000
412	dummy	2	1366689600
381	dummy	2	1361768400
561	dummy	2	1354510800
216	dummy	2	1336708800
107	dummy	2	1362027600
681	dummy	2	1321419600
79	dummy	2	1312862400
272	dummy	2	1331442000
39	dummy	2	1331611200
150	dummy	2	1308283200
181	dummy	2	1305691200
109	dummy	2	1304481600
503	dummy	2	1302235200
223	dummy	2	1344916800
2404	dummy	2	1393131600
24	dummy	2	1376539200
19	dummy	2	1393131600
7	dummy	2	1412049600
348	dummy	2	1402632000
11	dummy	2	1336968000
473	dummy	2	1306987200
1921	dummy	2	1302667200
99	dummy	2	1301284800
121	dummy	2	1326776400
15	dummy	2	1312344000
1380	dummy	2	1393045200
30	dummy	2	1380945600
73	dummy	2	1378180800
85	dummy	2	1374206400
189	dummy	2	1339732800
787	dummy	2	1338696000
133	dummy	2	1336104000
1709	dummy	2	1311652800
75	dummy	2	1324011600
658	dummy	2	1304568000
293	dummy	2	1296709200
768	dummy	2	1296450000
45	dummy	2	1301889600
471	dummy	2	1291266000
1632	dummy	2	1291006800
281	dummy	2	1406606400
269	dummy	2	1404273600
96	dummy	2	1402718400
2336	dummy	2	1399262400
87	dummy	2	1387083600
206	dummy	2	1386997200
330	dummy	2	1381377600
90	dummy	2	1342929600
241	dummy	2	1382414400
190	dummy	2	1340683200
1494	dummy	2	1333598400
7577	dummy	2	1330578000
798	dummy	2	1329022800
211	dummy	2	1327554000
140	dummy	2	1311134400
217	dummy	2	1306900800
182	dummy	2	1306123200
236	dummy	2	1306036800
777	dummy	2	1307073600
1098	dummy	2	1305000000
106	dummy	2	1343275200
237	dummy	2	1302840000
44	dummy	2	1301544000
1401	dummy	2	1298782800
1409	dummy	2	1303963200
769	dummy	2	1298005200
1209	dummy	2	1296622800
917	dummy	2	1294030800
710	dummy	2	1292907600
114	dummy	2	1429934400
2698	dummy	2	1297746000
1127	dummy	2	1290661200
249	dummy	2	1415163600
1009	dummy	2	1414296000
1386	dummy	2	1409112000
173	dummy	2	1398744000
126	dummy	2	1398312000
43	dummy	2	1397793600
222	dummy	2	1393131600
647	dummy	2	1393390800
58	dummy	2	1407556800
5	dummy	2	1387170000
1156	dummy	2	1381896000
553	dummy	2	1369540800
170	dummy	2	1365912000
93	dummy	2	1363838400
145	dummy	2	1361163600
1523	dummy	2	1349582400
350	dummy	2	1346299200
89	dummy	2	1345003200
